name,city,distinct,detail,address,detail_address,franchise,franchise_type,biz_code,위도,경도,rp_key
커피의향기,서울특별시,강남구,남부순환로,2917,남부순환로2917,FALSE,,,37.60268657,127.063553,
카페7그램,서울특별시,강남구,테헤란로104길,7,테헤란로104길7,FALSE,,,37.58625018,126.9818395,
헤븐몰,서울특별시,강남구,도산대로53길,9,도산대로53길9,FALSE,,,37.50092437,127.0245634,
글라스커피,서울특별시,강남구,테헤란로,534,테헤란로534,FALSE,,,37.56478642,127.0542621,
메머드익스프레스한라빌딩점,서울특별시,강남구,테헤란로25길,30,테헤란로25길30,TRUE,메머드,,37.57002451,126.9938195,
투올더드리머스,서울특별시,강남구,강남대로160길,21,강남대로160길21,FALSE,,,37.48624169,126.8550457,
카페오아시아사회적협동조합포레카포스코,서울특별시,강남구,테헤란로,440,테헤란로440,FALSE,,,37.58046559,126.9805616,
엠엠티에이치017,서울특별시,강남구,테헤란로83길,40,테헤란로83길40,FALSE,,,37.60840694,126.9987089,
스타벅스,서울특별시,강남구,역삼로17길,9,역삼로17길9,TRUE,스타벅스,,37.57073621,126.9924724,
나주육곱식당;커피플리즈,서울특별시,강남구,선릉로92길,11,선릉로92길11,FALSE,,,37.57222245,126.98765,
메이린,서울특별시,강남구,개포로,512,개포로512,FALSE,,,37.52090928,127.0213347,
파이하우스,서울특별시,강남구,선릉로62길,29,선릉로62길29,FALSE,,,37.57222245,126.98765,
티씨엔컴퍼니,서울특별시,강남구,선릉로86길,16,선릉로86길16,FALSE,,,37.59374104,127.076533,
스타벅스,서울특별시,강남구,강남대로118길,63,강남대로118길63,TRUE,스타벅스,,37.57097969,126.9971022,
세이프토피아,서울특별시,강남구,봉은사로,613,봉은사로613,FALSE,,,37.59910178,126.9104389,
비상구커피,서울특별시,강남구,봉은사로29길,8,봉은사로29길8,FALSE,,,37.56882603,126.991386,
컨트롤브이,서울특별시,강남구,학동로20길,12,학동로20길12,FALSE,,,37.57015961,126.9929819,
커피플라이,서울특별시,강남구,봉은사로84길,,봉은사로84길,FALSE,,,37.4803382,126.8960187,
웨스트사이공주,서울특별시,강남구,영동대로,513,영동대로513,FALSE,,,37.6055019,127.0970432,
퍼플리프,서울특별시,강남구,논현로,557,논현로557,FALSE,,,37.57243005,126.9920195,
아름다운커피세정점재,서울특별시,강남구,삼성로,342,삼성로342,FALSE,,,37.57959247,126.9866186,
카페홈즈,서울특별시,강남구,학동로34길,14,학동로34길14,FALSE,,,37.57737577,126.9845247,
커피빈주,서울특별시,강남구,봉은사로99길,7,봉은사로99길7,TRUE,커피빈,,37.56928575,126.9952345,
에스프레소바시,서울특별시,강남구,봉은사로84길,32,봉은사로84길32,FALSE,,,37.61271893,127.0297648,
성원개발성원빈주,서울특별시,강남구,테헤란로,607,테헤란로607,FALSE,,,37.57460074,126.9847969,
더블유디자인바,서울특별시,강남구,봉은사로,608-10,봉은사로608-10,FALSE,,,37.55819967,126.9447354,
공간이도,서울특별시,강남구,논현로153길,41,논현로153길41,FALSE,,,37.48917759,126.9930573,
카페린,서울특별시,강남구,학동로67길,7,학동로67길7,FALSE,,,37.5698257,126.9867109,
카페테라,서울특별시,강남구,영동대로,416,영동대로416,FALSE,,,37.57208713,126.9860766,
카페오로미아,서울특별시,강남구,선릉로12길,5,선릉로12길5,FALSE,,,37.57089762,126.9845147,
하이테이블차병원,서울특별시,강남구,논현로,604,논현로604,FALSE,,,37.57013263,126.9938535,
켈리스커피,서울특별시,강남구,선릉로,608,선릉로608,FALSE,,,37.57321419,126.9992868,
골목,서울특별시,강남구,논현로65길,42,논현로65길42,FALSE,,,37.5741774,126.9857592,
커피볶는곰,서울특별시,강남구,선릉로68길,12,선릉로68길12,FALSE,,,37.57214166,126.9909668,
타피오스커피브루어,서울특별시,강남구,남부순환로391길,15,남부순환로391길15,FALSE,,,37.57628623,126.990853,
에이그레이트도심공항,서울특별시,강남구,테헤란로87길,36,테헤란로87길36,FALSE,,,37.5728172,126.9885442,
파스쿠찌커피숍,서울특별시,강남구,논현로10길,29,논현로10길29,TRUE,파스쿠찌,,37.62417123,127.0266655,
컴플렉스,서울특별시,강남구,역삼로,555,역삼로555,FALSE,,,37.66155239,127.0715592,
용진빌딩,서울특별시,강남구,봉은사로,633,봉은사로633,FALSE,,,37.57975468,126.9868789,
커피펄쓴김판다,서울특별시,강남구,삼성로,324,삼성로324,FALSE,,,37.57209673,126.99271,
커피볶는집,서울특별시,강남구,봉은사로68길,49,봉은사로68길49,FALSE,,,37.56903687,126.9632686,
대치사거리,서울특별시,강남구,삼성로,402,삼성로402,FALSE,,,37.57435802,126.989925,
코스모스,서울특별시,강남구,삼성로,212,삼성로212,FALSE,,,37.56928575,126.9952345,
마티스커피,서울특별시,강남구,논현로12길,21,논현로12길21,FALSE,,,37.57594381,126.9903097,
커피볶는집,서울특별시,강남구,삼성로57길,22,삼성로57길22,FALSE,,,37.57222245,126.98765,
하늘정원,서울특별시,강남구,광평로46길,,광평로46길,FALSE,,,37.56928575,126.9952345,
셀렉토커피개포동점,서울특별시,강남구,논현로,30,논현로30,FALSE,,,37.5727273,126.9908422,
북카페사가,서울특별시,강남구,도곡로,509,도곡로509,FALSE,,,37.52655874,126.9175511,
마세리아,서울특별시,강남구,영동대로85길,38,영동대로85길38,FALSE,,,37.57239402,126.9921213,
파스쿠찌,서울특별시,강남구,영동대로96길,8,영동대로96길8,TRUE,파스쿠찌,,37.57428009,126.8899112,
라피드커피,서울특별시,강남구,개포로,623,개포로623,FALSE,,,37.53032651,126.8468713,
테라스,서울특별시,강남구,테헤란로103길,,테헤란로103길,FALSE,,,37.59348222,127.0860329,
컴포즈커피강남,서울특별시,강남구,압구정로2길,46,압구정로2길46,TRUE,컴포즈,,37.5988585,126.9594717,
터틀스커피,서울특별시,강남구,선릉로,608,선릉로608,FALSE,,,37.57947556,126.9887243,
올어라운드,서울특별시,강남구,영동대로85길,,영동대로85길,FALSE,,,37.56879888,126.9898579,
선릉동신빌딩R,서울특별시,강남구,테헤란로,409,테헤란로409,FALSE,,,37.57242977,126.9885556,
프레세르커피로스터스,서울특별시,강남구,삼성로76길,21,삼성로76길21,FALSE,,,37.56882603,126.991386,
붕크,서울특별시,강남구,광평로,228,광평로228,FALSE,,,37.568691,126.9931971,
네세서리커피,서울특별시,강남구,양재대로35길,5,양재대로35길5,FALSE,,,37.57222245,126.98765,
갤러리카페엔소,서울특별시,강남구,밤고개로14길,,밤고개로14길,FALSE,,,37.57522321,127.0068601,
커피빈삼성금융플라자점,서울특별시,강남구,테헤란로,419,테헤란로419,TRUE,커피빈,,37.61723808,127.062546,
로네펠트티하우스,서울특별시,강남구,영동대로,513,영동대로513,FALSE,,,37.65256313,127.0489658,
샌드위치데이,서울특별시,강남구,테헤란로4길,6,테헤란로4길6,FALSE,,,37.57410531,126.9857253,
피카청담,서울특별시,강남구,학동로88길,12,학동로88길12,FALSE,,,37.48473448,127.017808,
오브노트서울OFNOTE.SEOUL,서울특별시,강남구,언주로135길,34,언주로135길34,FALSE,,,37.55990152,126.9263311,
넥스트커피랩야놀자점,서울특별시,강남구,테헤란로108길,42,테헤란로108길42,FALSE,,,37.57365473,126.9850235,
로브니,서울특별시,강남구,선릉로85길,8,선릉로85길8,FALSE,,,37.50714543,127.1290701,
까페로마,서울특별시,강남구,선릉로157길,25,선릉로157길25,FALSE,,,37.57970939,126.9848638,
도산사거리,서울특별시,강남구,언주로,727,언주로727,FALSE,,,37.57222245,126.98765,
더트리,서울특별시,강남구,테헤란로103길,14,테헤란로103길14,FALSE,,,37.57020398,126.9855223,
해머스미스강남MBC점,서울특별시,강남구,봉은사로,161,봉은사로161,FALSE,,,37.60196558,126.9086802,
쿠이고,서울특별시,강남구,강남대로162길,27-16,강남대로162길27-16,FALSE,,,37.56751981,126.9954271,
에어보브,서울특별시,강남구,삼성로100길,23-15,삼성로100길23-15,FALSE,,,37.54243791,127.0899459,
스타벅스,서울특별시,강남구,강남대로160길,37,강남대로160길37,TRUE,스타벅스,,37.5029352,127.0485513,
커피나인언주역,서울특별시,강남구,논현로,546,논현로546,FALSE,,,37.56855523,126.9860999,
어나더커피,서울특별시,강남구,봉은사로7길,13,봉은사로7길13,FALSE,,,37.48417712,126.995613,
카페루스터,서울특별시,강남구,논현로86길,22,논현로86길22,FALSE,,,37.63169515,127.0234508,
더블유빈,서울특별시,강남구,개포로,650,개포로650,FALSE,,,37.58063575,127.0249292,
커피빈코리아테헤란로비젼,서울특별시,강남구,테헤란로,312,테헤란로312,TRUE,커피빈,,37.57334845,126.985499,
맥널티커피팩토리,서울특별시,강남구,언주로114길,19,언주로114길19,FALSE,,,37.58874282,126.9435127,
난Flowercafe,서울특별시,강남구,봉은사로,404,봉은사로404,FALSE,,,37.57353796,126.9881818,
패트릭스카페CGV,서울특별시,강남구,논현로,848,논현로848,FALSE,,,37.57250172,126.9872991,
베러디,서울특별시,강남구,논현로149길,65,논현로149길65,FALSE,,,37.54121595,126.9449403,
로브로스,서울특별시,강남구,자곡로7길,4,자곡로7길4,FALSE,,,37.5732497,126.9887932,
탐앤탐스더클래식압구정,서울특별시,강남구,선릉로,823,선릉로823,TRUE,탐앤탐스,,37.56837197,126.9697549,
덤밸리,서울특별시,강남구,도산대로17길,29,도산대로17길29,FALSE,,,37.58218739,126.9870936,
옵션스페셜티커피상록회관점,서울특별시,강남구,언주로,508,언주로508,FALSE,,,37.57323146,126.9866537,
루다커피,서울특별시,강남구,논현로114길,8,논현로114길8,FALSE,,,37.60191901,127.0137818,
파쪼카페,서울특별시,강남구,선릉로,670,선릉로670,FALSE,,,37.63754185,127.0704712,
할리스커피신사역,서울특별시,강남구,강남대로,600,강남대로600,TRUE,할리스,,37.57209605,126.9853974,
투썸플레이스강남역,서울특별시,강남구,테헤란로1길,16,테헤란로1길16,TRUE,투썸플레이스,,37.48417063,126.9606079,
어써드,서울특별시,강남구,선릉로,756,선릉로756,FALSE,,,37.57488016,126.9856799,
맛짱푸드,서울특별시,강남구,압구정로,104,압구정로104,FALSE,,,37.57142104,126.993627,
아미고에프앤비,서울특별시,강남구,압구정로,417,압구정로417,FALSE,,,37.54561363,126.973272,
이두블루커피컴퍼니,서울특별시,강남구,논현로72길,14,논현로72길14,FALSE,,,37.57222245,126.98765,
카페인사이트,서울특별시,강남구,봉은사로67길,5,봉은사로67길5,FALSE,,,37.57985355,126.9848751,
요고프로즌요거트,서울특별시,강남구,도곡로21길,15,도곡로21길15,FALSE,,,37.57260726,126.9722322,
늘보,서울특별시,강남구,헌릉로569길,13,헌릉로569길13,FALSE,,,37.6426233,127.0271593,
스탠다드브레드cafe,서울특별시,강남구,도산대로53길,13,도산대로53길13,FALSE,,,37.57931266,126.9827242,
돌스트,서울특별시,강남구,논현로75길,8,논현로75길8,FALSE,,,37.58440322,126.9823947,
해머스미스커피뱅뱅,서울특별시,강남구,도곡로1길,7,도곡로1길7,FALSE,,,37.57223932,126.9794318,
감성커피,서울특별시,강남구,강남대로,524,강남대로524,FALSE,,,37.60456368,126.9654594,
라젠커피,서울특별시,강남구,언주로,615,언주로615,FALSE,,,37.55240841,126.9055041,
시애이,서울특별시,강남구,테헤란로87길,22,테헤란로87길22,FALSE,,,37.57416741,126.9791709,
삼성에프앤비주,서울특별시,강남구,도곡로,414,도곡로414,FALSE,,,37.56951071,126.9904237,
굿프랜드,서울특별시,강남구,남부순환로,3318,남부순환로3318,FALSE,,,37.57931259,126.9822714,
투썸플레이스강남,서울특별시,강남구,자곡로,201,자곡로201,TRUE,투썸플레이스,,37.57290621,126.9803372,
제이스커피랩,서울특별시,강남구,학동로,171,학동로171,FALSE,,,37.58453853,126.9834816,
에스앤에프네트웍스,서울특별시,강남구,선릉로,514,선릉로514,FALSE,,,37.53219057,126.8768151,
프레시파인즈,서울특별시,강남구,도산대로62길,26,도산대로62길26,FALSE,,,37.54896087,126.9579145,
카페오늘,서울특별시,강남구,테헤란로25길,50,테헤란로25길50,FALSE,,,37.56929411,126.9866544,
에스이오구테로이테강남구청지점,서울특별시,강남구,선릉로131길,16,선릉로131길16,FALSE,,,37.57045647,126.9873786,
스타벅스,서울특별시,강남구,영동대로106길,9,영동대로106길9,TRUE,스타벅스,,37.56243811,126.9936504,
자이데커피,서울특별시,강남구,테헤란로2길,8,테헤란로2길8,FALSE,,,37.57203109,126.9742926,
한국문화재재단,서울특별시,강남구,봉은사로,406,봉은사로406,FALSE,,,37.57489871,126.9910343,
로스터리젠,서울특별시,강남구,테헤란로,624,테헤란로624,FALSE,,,37.54399444,126.9528366,
피그커피,서울특별시,강남구,언주로97길,15,언주로97길15,FALSE,,,37.5744121,126.9900835,
역삼아레나빌딩,서울특별시,강남구,언주로,425,언주로425,FALSE,,,37.57642739,126.9718572,
메가엠지씨커피,서울특별시,강남구,논현로85길,52,논현로85길52,TRUE,메가,,37.57383511,126.9865517,
픽처레스크,서울특별시,강남구,자곡로7길,11810,자곡로7길11810,FALSE,,,37.57233078,126.9898574,
더케이에프엔비파스타다,서울특별시,강남구,봉은사로37길,11,봉은사로37길11,FALSE,,,37.65547224,126.9485505,
탐앤탐스압구정,서울특별시,강남구,논현로163길,10,논현로163길10,TRUE,탐앤탐스,,37.48418695,127.1213648,
영커피,서울특별시,강남구,역삼로4길,22,역삼로4길22,FALSE,,,37.57273547,127.0167762,
공간21s,서울특별시,강남구,도산대로83길,39,도산대로83길39,FALSE,,,37.57279971,127.0022074,
삼삼공데이,서울특별시,강남구,논현로,507,논현로507,FALSE,,,37.49786421,126.9211336,
선릉역,서울특별시,강남구,테헤란로,117,테헤란로117,FALSE,,,37.57578152,126.9890532,
칸트의시간,서울특별시,강남구,영동대로50길,10,영동대로50길10,FALSE,,,37.56734822,126.9892921,
스위스워터커피,서울특별시,강남구,선릉로112길,39,선릉로112길39,FALSE,,,37.57291632,126.988714,
선유도커피집은마,서울특별시,강남구,삼성로,212,삼성로212,FALSE,,,37.50355851,127.044435,
스커피,서울특별시,강남구,삼성로,517,삼성로517,FALSE,,,37.57239288,126.9818089,
넥스트페이먼츠,서울특별시,강남구,영동대로,725,영동대로725,FALSE,,,37.56994288,126.987175,
폴프랭크카페,서울특별시,강남구,테헤란로,333,테헤란로333,FALSE,,,37.56379619,126.9752236,
이피아이,서울특별시,강남구,봉은사로50길,10,봉은사로50길10,FALSE,,,37.60172368,126.9104698,
카페스몰띵,서울특별시,강남구,도산대로46길,16,도산대로46길16,FALSE,,,37.57222245,126.98765,
다향재茶香載,서울특별시,강남구,언주로148길,14,언주로148길14,FALSE,,,37.57659198,126.9851248,
블레스블룸,서울특별시,강남구,학동로68길,7,학동로68길7,FALSE,,,37.55257446,126.9232714,
커스텀커피개포래미안포레스트점,서울특별시,강남구,개포로,264,개포로264,FALSE,,,37.57493391,126.9833139,
카페폴라리스,서울특별시,강남구,삼성로71길,9,삼성로71길9,FALSE,,,37.57533097,126.9884759,
플란디아,서울특별시,강남구,봉은사로21길,20,봉은사로21길20,FALSE,,,37.57246563,126.9868689,
하삼동커피압구정,서울특별시,강남구,선릉로157길,23,선릉로157길23,FALSE,,,37.57209605,126.9853974,
텐퍼센트커피강남지인,서울특별시,강남구,언주로,631,언주로631,FALSE,,,37.57521611,126.958477,
잇테이블,서울특별시,강남구,역삼로14길,8,역삼로14길8,FALSE,,,37.5702588,126.9946232,
투썸플레이스,서울특별시,강남구,테헤란로,508,테헤란로508,TRUE,투썸플레이스,,37.48711373,127.0133988,
달달,서울특별시,강남구,삼성로,150,삼성로150,FALSE,,,37.57334874,126.9881366,
커피하우스,서울특별시,강남구,언주로,725,언주로725,FALSE,,,37.57527633,126.9836308,
퍼스트원광고,서울특별시,강남구,논현로119길,47,논현로119길47,FALSE,,,37.57239288,126.9818089,
대치삼성,서울특별시,강남구,영동대로,237,영동대로237,FALSE,,,37.58749996,126.9692829,
카페두레브,서울특별시,강남구,헌릉로569길,23,헌릉로569길23,FALSE,,,37.48541222,127.0444808,
슈퍼커피압구정로데오,서울특별시,강남구,선릉로157길,23,선릉로157길23,FALSE,,,37.5742473,126.9732165,
매머드익스프레스수서역점,서울특별시,강남구,광평로51길 8,8,광평로51길 88,TRUE,메머드,,37.5751676,126.9796687,
하우,서울특별시,강남구,압구정로,172,압구정로172,FALSE,,,37.57235538,126.9740095,
카페프렌즈,서울특별시,강남구,압구정로,172,압구정로172,FALSE,,,37.57157323,126.9835524,
컴포즈커피논현영동,서울특별시,강남구,강남대로122길,10,강남대로122길10,TRUE,컴포즈,,37.56745485,126.9783917,
블랜디크,서울특별시,강남구,도산대로11길,15,도산대로11길15,FALSE,,,37.57085188,126.9799189,
카페리빈강남,서울특별시,강남구,도곡로1길,10,도곡로1길10,FALSE,,,37.47761485,127.1249606,
셀렉커피랩,서울특별시,강남구,테헤란로39길,50,테헤란로39길50,FALSE,,,37.5771865,126.9840606,
투머치토커,서울특별시,강남구,논현로8길,53,논현로8길53,FALSE,,,37.56940179,126.9832246,
커피온리논현,서울특별시,강남구,언주로,615,언주로615,FALSE,,,37.57493391,126.9833139,
매머드익스프레스선릉,서울특별시,강남구,선릉로90길,56,선릉로90길56,TRUE,메머드,,37.61340482,126.9751505,
포카코,서울특별시,강남구,영동대로,510,영동대로510,FALSE,,,37.53146657,127.0321536,
애니원에프앤씨,서울특별시,강남구,논현로99길,24,논현로99길24,FALSE,,,37.55853441,126.9754177,
폴바셋서울세관,서울특별시,강남구,언주로,702,언주로702,TRUE,폴바셋,,37.573916,126.984865,
메종드그릭,서울특별시,강남구,논현로117길,15,논현로117길15,FALSE,,,37.58528434,127.0536203,
카페주파수,서울특별시,강남구,봉은사로51길,,봉은사로51길,FALSE,,,37.60620381,126.9666025,
카페휘난,서울특별시,강남구,개포로22길,9,개포로22길9,FALSE,,,37.57291905,126.9598594,
비공이,서울특별시,강남구,논현로106길,16,논현로106길16,FALSE,,,37.57076331,126.9936384,
푸르파파역삼언주로점,서울특별시,강남구,언주로85길,14,언주로85길14,FALSE,,,37.51581843,127.1151834,
커피나인선릉역,서울특별시,강남구,선릉로94길,15,선릉로94길15,FALSE,,,37.60257675,126.9333668,
리틀워크,서울특별시,강남구,역삼로14길,3,역삼로14길3,FALSE,,,37.56928575,126.9952345,
비콤마,서울특별시,강남구,삼성로96길,3,삼성로96길3,FALSE,,,37.49876346,126.9328711,
비피커머스,서울특별시,강남구,논현로149길,62,논현로149길62,FALSE,,,37.57480801,126.9850572,
카페차이수서로즈데일점,서울특별시,강남구,광평로,280,광평로280,FALSE,,,37.57847302,126.973498,
카페해온,서울특별시,강남구,테헤란로38길,10,테헤란로38길10,FALSE,,,37.56928575,126.9952345,
투썸플레이스신사세로수길점,서울특별시,강남구,압구정로,112,압구정로112,TRUE,투썸플레이스,,37.57222245,126.98765,
서울북카페욕망의북카페,서울특별시,강남구,강남대로102길,45,강남대로102길45,FALSE,,,37.63774232,127.0135504,
카페알케미,서울특별시,강남구,양재대로53길,7,양재대로53길7,FALSE,,,37.54968166,126.9375558,
프렌즈카페,서울특별시,강남구,테헤란로4길,34,테헤란로4길34,FALSE,,,37.57668891,126.972876,
해머스미스커피포스코,서울특별시,강남구,테헤란로84길,9,테헤란로84길9,FALSE,,,37.6266192,127.0748675,
메가엠지씨커피역삼와이즈플레이스점,서울특별시,강남구,강남대로66길,14,강남대로66길14,TRUE,메가,,37.58458336,126.9819531,
드럭스토어커피,서울특별시,강남구,논현로,564,논현로564,FALSE,,,37.57383533,126.9886686,
폴바셋압구정,서울특별시,강남구,압구정로36길,8,압구정로36길8,TRUE,폴바셋,,37.56976231,126.9840848,
커피포유,서울특별시,강남구,선릉로116길,36,선릉로116길36,FALSE,,,37.57093143,126.9723234,
에어드랍커피,서울특별시,강남구,가로수길,36,가로수길36,FALSE,,,37.57966523,127.0042793,
투썸플레이스,서울특별시,강남구,강남대로,548,강남대로548,TRUE,투썸플레이스,,37.60488645,126.9604084,
카페정오,서울특별시,강남구,봉은사로38길,6,봉은사로38길6,FALSE,,,37.56967193,126.9821831,
매머드익스프레스삼성,서울특별시,강남구,봉은사로,471,봉은사로471,TRUE,메머드,,37.57931259,126.9822714,
크노파,서울특별시,강남구,테헤란로38길,5,테헤란로38길5,FALSE,,,37.57278071,126.9846388,
만땅커피,서울특별시,강남구,강남대로58길,14,강남대로58길14,FALSE,,,37.56056319,126.9845281,
투썸플레이스,서울특별시,강남구,논현로,419,논현로419,TRUE,투썸플레이스,,37.5655626,127.0224453,
헤비레이어스,서울특별시,강남구,일원로9길,65,일원로9길65,FALSE,,,37.57222245,126.98765,
달리셔스,서울특별시,강남구,역삼로,169,역삼로169,FALSE,,,37.56944743,126.9880693,
알라카르테주,서울특별시,강남구,논현로,539,논현로539,FALSE,,,37.60687696,126.9584481,
랑컴퍼니_베씨더스콘,서울특별시,강남구,언주로164길,35,언주로164길35,FALSE,,,37.57424012,126.9831443,
커피이십센치,서울특별시,강남구,밤고개로21길,81,밤고개로21길81,FALSE,,,37.58901742,127.0069293,
이트리오,서울특별시,강남구,봉은사로2길,21,봉은사로2길21,FALSE,,,37.55610649,126.9234489,
대청플레이스,서울특별시,강남구,개포로,621,개포로621,FALSE,,,37.58322272,126.9811157,
인벡스아이앤씨주,서울특별시,강남구,선릉로157길,,선릉로157길,FALSE,,,37.56857027,126.9700717,
커스텀커피강남,서울특별시,강남구,학동로68길,7,학동로68길7,FALSE,,,37.601245,126.9563223,
빙동댕,서울특별시,강남구,역삼로3길,8,역삼로3길8,FALSE,,,37.58130097,126.9686854,
청춘커피,서울특별시,강남구,도산대로8길,16,도산대로8길16,FALSE,,,37.57336726,127.0048903,
씨알유,서울특별시,강남구,영동대로,602,영동대로602,FALSE,,,37.57170906,126.9894952,
파머스빈,서울특별시,강남구,선릉로90길,56,선릉로90길56,FALSE,,,37.56180729,126.9917376,
커피블루그린,서울특별시,강남구,선릉로8길,8,선릉로8길8,FALSE,,,37.53673768,127.1259757,
커피카소,서울특별시,강남구,강남대로,262,강남대로262,FALSE,,,37.57651153,126.9915209,
커피온,서울특별시,강남구,테헤란로104길,8,테헤란로104길8,FALSE,,,37.51929789,126.907073,
몽슈슈,서울특별시,강남구,역삼로3길,11,역삼로3길11,FALSE,,,37.59109312,127.03698,
매머드익스프레스신사가로수,서울특별시,강남구,논현로159길,34,논현로159길34,TRUE,메머드,,37.56774977,127.0562451,
킴스코퍼레이션플라워베이커리카페,서울특별시,강남구,압구정로2길,45,압구정로2길45,FALSE,,,37.52764552,127.1182901,
스타벅스,서울특별시,강남구,선릉로130길,57,선릉로130길57,TRUE,스타벅스,,37.57510852,127.039972,
사라커피와인,서울특별시,강남구,선릉로116길,14,선릉로116길14,FALSE,,,37.57330337,126.9852953,
허와유,서울특별시,강남구,언주로173길,23,언주로173길23,FALSE,,,37.57441157,126.9850686,
알앤비디랩,서울특별시,강남구,도곡로,242,도곡로242,FALSE,,,37.5689883,126.9926764,
커피하우스,서울특별시,강남구,테헤란로88길,10,테헤란로88길10,FALSE,,,37.57020398,126.9855223,
할리스커피도심,서울특별시,강남구,테헤란로87길,22,테헤란로87길22,TRUE,할리스,,37.60551897,126.9663084,
레몬시티,서울특별시,강남구,삼성로104길,18,삼성로104길18,FALSE,,,37.5696715,126.9794778,
커피더주다,서울특별시,강남구,개포로28길,19,개포로28길19,FALSE,,,37.57585364,126.9895512,
더치앤드립,서울특별시,강남구,일원로5길,51,일원로5길51,FALSE,,,37.5754627,126.9693558,
본카페,서울특별시,강남구,선릉로62길,,선릉로62길,FALSE,,,37.57378428,126.9606739,
이디야커피한티역점,서울특별시,강남구,도곡로69길,8,도곡로69길8,TRUE,이디야,,37.574853,126.9846384,
메가엠지씨커피강남,서울특별시,강남구,강남대로,438,강남대로438,TRUE,메가,,37.58420497,126.9821683,
삼성현대힐,서울특별시,강남구,삼성로,605,삼성로605,FALSE,,,37.57080745,127.0160286,
쉘로우리프스튜디오,서울특별시,강남구,밤고개로21길,71,밤고개로21길71,FALSE,,,37.58786429,126.9963316,
카페맞닿은,서울특별시,강남구,테헤란로98길,11,테헤란로98길11,FALSE,,,37.57232221,127.0002038,
카페베네청담영동점,서울특별시,강남구,도산대로,539,도산대로539,FALSE,,,37.60148095,126.9611463,
이치서울,서울특별시,강남구,강남대로158길,21,강남대로158길21,FALSE,,,37.5785751,127.0017208,
리틀앤머치,서울특별시,강남구,학동로56길,49,학동로56길49,FALSE,,,37.56988951,127.0009961,
할리스커피세로수길점,서울특별시,강남구,강남대로152길,41,강남대로152길41,TRUE,할리스,,37.58175561,126.999083,
어반81,서울특별시,강남구,봉은사로67길,14,봉은사로67길14,FALSE,,,37.61180105,126.9751057,
메드커피,서울특별시,강남구,테헤란로98길,8,테헤란로98길8,FALSE,,,37.51698594,127.0373167,
향기내는사람들히즈빈스서울영동교회점,서울특별시,강남구,논현로132길,18,논현로132길18,FALSE,,,37.58333234,126.9983244,
드림하이,서울특별시,강남구,헌릉로569길,21-30,헌릉로569길21-30,FALSE,,,37.5723492,126.9970795,
오마이주스,서울특별시,강남구,학동로2길,19,학동로2길19,FALSE,,,37.57239274,127.019074,
유로스커피로스터스,서울특별시,강남구,테헤란로84길,12,테헤란로84길12,FALSE,,,37.59460322,126.9886088,
승앤윤,서울특별시,강남구,강남대로102길,16,강남대로102길16,FALSE,,,37.56938464,126.9913519,
커피주네,서울특별시,강남구,봉은사로,129,봉은사로129,FALSE,,,37.63072344,127.0151918,
카페래비니,서울특별시,강남구,언주로108길,24,언주로108길24,FALSE,,,37.61106804,126.9119309,
쥬히커피,서울특별시,강남구,논현로106길,18,논현로106길18,FALSE,,,37.56933911,127.0137758,
정글주스테헤란로한신점,서울특별시,강남구,테헤란로,322,테헤란로322,FALSE,,,37.62402682,127.0277416,
아하오호,서울특별시,강남구,논현로,520,논현로520,FALSE,,,37.55036482,127.1726568,
매머드커피강남,서울특별시,강남구,역삼로,113,역삼로113,TRUE,메머드,,37.65357595,127.060378,
메가엠지씨커피강남,서울특별시,강남구,학동로68길,7,학동로68길7,TRUE,메가,,37.57196131,126.9892009,
포비아워스,서울특별시,강남구,삼성로63길,21,삼성로63길21,FALSE,,,37.56857324,126.9860433,
탐앤탐스역삼GS,서울특별시,강남구,논현로,508,논현로508,TRUE,탐앤탐스,,37.5722676,126.9886009,
퍼햅스PERHAPS,서울특별시,강남구,논현로86길,27,논현로86길27,FALSE,,,37.57207749,127.018508,
클라우즈비,서울특별시,강남구,논현로28길,10,논현로28길10,FALSE,,,37.60617695,126.9672254,
로스터리락온1호점,서울특별시,강남구,테헤란로4길,46,테헤란로4길46,FALSE,,,37.57583597,127.0051282,
이일이공구,서울특별시,강남구,언주로,709,언주로709,FALSE,,,37.53656065,127.1313385,
커피나인역삼,서울특별시,강남구,테헤란로,322,테헤란로322,FALSE,,,37.57041171,127.0095537,
커피빈압구정로데오점,서울특별시,강남구,선릉로157길,12,선릉로157길12,TRUE,커피빈,,37.52471136,126.8848481,
매머드커피강남,서울특별시,강남구,선릉로129길,11,선릉로129길11,TRUE,메머드,,37.65009252,127.0268901,
칠링,서울특별시,강남구,도산대로49길,41,도산대로49길41,FALSE,,,37.57062833,127.0007245,
포트캔커피강남,서울특별시,강남구,삼성로85길,33,삼성로85길33,FALSE,,,37.57088061,127.0000566,
신분당역사,서울특별시,강남구,강남대로,302-2,강남대로302-2,FALSE,,,37.57192742,126.9583204,
세컨드라이브러리,서울특별시,강남구,영동대로137길,6,영동대로137길6,FALSE,,,37.57791155,127.0591961,
쎄컨드플로어secondfloor,서울특별시,강남구,테헤란로,322,테헤란로322,FALSE,,,37.56928575,126.9952345,
이디야,서울특별시,강남구,언주로81길,8,언주로81길8,TRUE,이디야,,37.55370714,127.0106494,
